"nb_villes","meth_decroiss_temp","amplitude","temp_init","temp_finale","nb_rep_max","alpha","resultat"
100,0,3,1000,1,1000,"1","289,9835916000"
100,0,3,1000,1,1000,"3","372,5961516000"
100,0,3,1000,1,1000,"5","369,5322578000"
100,0,3,500,1,100,"0,5","303,9553024000"
100,0,3,500,1,100,"1","360,4160738000"
100,0,3,500,1,100,"3","404,1158640000"
100,0,3,500,1,100,"5","436,6636340000"
100,0,3,500,1,500,"0,5","295,8233446000"
100,0,3,500,1,500,"1","302,0704674000"
100,0,3,500,1,500,"3","327,5549808000"
100,0,3,500,1,500,"5","399,6581520000"
100,0,3,500,1,1000,"0,5","261,0371016000"
100,0,3,500,1,1000,"1","292,6022364000"
100,0,3,500,1,1000,"3","300,4891128000"
100,0,3,500,1,1000,"5","374,7385144000"
100,0,3,100,1,100,"0,5","327,9286500000"
100,0,3,100,1,100,"1","383,7692750000"
100,0,3,100,1,100,"3","417,7470220000"
100,0,3,100,1,100,"5","435,9740690000"
100,0,3,100,1,500,"0,5","269,6515634000"
100,0,3,100,1,500,"1","331,5175860000"
100,0,3,100,1,500,"3","394,4193700000"
100,0,3,100,1,500,"5","406,1143260000"
100,0,3,100,1,1000,"0,5","251,4142788000"
100,0,3,100,1,1000,"1","292,1862326000"
100,0,3,100,1,1000,"3","378,4313934000"
100,0,3,100,1,1000,"5","366,0580080000"
100,0,3,1000,501,100,"0,5","431,9359400000"
100,0,3,1000,501,100,"1","440,2438516000"
100,0,3,1000,501,100,"3","431,1951120000"
100,0,3,1000,501,100,"5","442,8120670000"
100,0,3,1000,501,500,"0,5","426,8323290000"
100,0,3,1000,501,500,"1","427,5028054000"
100,0,3,1000,501,500,"3","434,9447760000"
100,0,3,1000,501,500,"5","439,7410370000"
100,0,3,1000,501,1000,"0,5","422,6522580000"
100,0,3,1000,501,1000,"1","426,5933542000"
100,0,3,1000,501,1000,"3","428,5234988000"
100,0,3,1000,501,1000,"5","433,4343870000"
100,0,3,1000,901,100,"0,5","450,8786940000"
100,0,3,1000,901,100,"1","464,5400090000"
100,0,3,1000,901,100,"3","460,7243650000"
100,0,3,1000,901,100,"5","460,3306110000"
100,0,3,1000,901,500,"0,5","432,7343690000"
100,0,3,1000,901,500,"1","441,5459050000"
100,0,3,1000,901,500,"3","441,5459050000"
100,0,3,1000,901,500,"5","442,0712220000"
100,0,3,1000,901,1000,"0,5","430,8648218000"
100,0,3,1000,901,1000,"1","429,7082442000"
100,0,3,1000,901,1000,"3","439,0745950000"
100,0,3,1000,901,1000,"5","447,4906050000"
100,0,5,1000,1,100,"0,5","338,0514912000"
100,0,5,1000,1,100,"1","357,6613270000"
100,0,5,1000,1,100,"3","399,4299324000"
100,0,5,1000,1,100,"5","424,5207890000"
100,0,5,1000,1,500,"0,5","284,0721178000"
100,0,5,1000,1,500,"1","326,2365814000"
100,0,5,1000,1,500,"3","367,0438104000"
100,0,5,1000,1,500,"5","393,4759410000"
100,0,5,1000,1,1000,"0,5","273,5413848000"
100,0,5,1000,1,1000,"1","300,0212976000"
100,0,5,1000,1,1000,"3","358,1987864000"
100,0,5,1000,1,1000,"5","390,0765020000"
100,0,5,500,1,100,"0,5","345,6530896000"
100,0,5,500,1,100,"1","387,4663954000"
100,0,5,500,1,100,"3","357,4768970000"
100,0,5,500,1,100,"5","421,1238240000"
100,0,5,500,1,500,"0,5","283,4958026000"
100,0,5,500,1,500,"1","311,0281066000"
100,0,5,500,1,500,"3","326,4247080000"
100,0,5,500,1,500,"5","382,5950830000"
100,0,5,500,1,1000,"0,5","264,3377648000"
100,0,5,500,1,1000,"1","306,2052960000"
100,0,5,500,1,1000,"3","305,2248492000"
100,0,5,500,1,1000,"5","384,6322688000"
100,0,5,100,1,100,"0,5","337,0845000000"
100,0,5,100,1,100,"1","390,5511890000"
100,0,5,100,1,100,"3","401,0013270000"
100,0,5,100,1,100,"5","424,9294930000"
100,0,5,100,1,500,"0,5","285,4272144000"
100,0,5,100,1,500,"1","305,8516470000"
100,0,5,100,1,500,"3","361,5973950000"
100,0,5,100,1,500,"5","401,1310130000"
100,0,5,100,1,1000,"0,5","270,5738360000"
100,0,5,100,1,1000,"1","304,4403672000"
100,0,5,100,1,1000,"3","393,7453300000"
100,0,5,100,1,1000,"5","387,8622570000"
100,0,5,1000,501,100,"0,5","430,6586790000"
100,0,5,1000,501,100,"1","424,7983510000"
100,0,5,1000,501,100,"3","437,2847242000"
100,0,5,1000,501,100,"5","445,8370950000"
100,0,5,1000,501,500,"0,5","422,4640166000"
100,0,5,1000,501,500,"1","422,9045532000"
100,0,5,1000,501,500,"3","437,8503020000"
100,0,5,1000,501,500,"5","440,5932108000"
100,0,5,1000,501,1000,"0,5","416,1454088000"
100,0,5,1000,501,1000,"1","426,7390678000"
100,0,5,1000,501,1000,"3","421,9498376000"
100,0,5,1000,501,1000,"5","431,4346110000"
100,0,5,1000,901,100,"0,5","438,9653366000"
100,0,5,1000,901,100,"1","440,8776470000"
100,0,5,1000,901,100,"3","461,6750530000"
100,0,5,1000,901,100,"5","461,6750530000"
100,0,5,1000,901,500,"0,5","438,2073650000"
100,0,5,1000,901,500,"1","421,0644872000"
100,0,5,1000,901,500,"3","434,1969990000"
100,0,5,1000,901,500,"5","455,5719750000"
100,0,5,1000,901,1000,"0,5","424,8793278000"
100,0,5,1000,901,1000,"1","428,0641864000"
100,0,5,1000,901,1000,"3","437,5667820000"
100,0,5,1000,901,1000,"5","446,0643924000"
100,0,10,1000,1,100,"0,5","353,1863540000"
100,0,10,1000,1,100,"1","365,6218870000"
100,0,10,1000,1,100,"3","412,3406790000"
100,0,10,1000,1,100,"5","417,5629020000"
100,0,10,1000,1,500,"0,5","304,7136168000"
100,0,10,1000,1,500,"1","328,9426392000"
100,0,10,1000,1,500,"3","371,8607100000"
100,0,10,1000,1,500,"5","393,3686912000"
100,0,10,1000,1,1000,"0,5","285,0348472000"
100,0,10,1000,1,1000,"1","316,8538674000"
100,0,10,1000,1,1000,"3","374,8638416000"
100,0,10,1000,1,1000,"5","380,6644664000"
100,0,10,500,1,100,"0,5","359,4577828000"
100,0,10,500,1,100,"1","363,6597210000"
100,0,10,500,1,100,"3","376,2456560000"
100,0,10,500,1,100,"5","439,4890540000"
100,0,10,500,1,500,"0,5","301,3537842000"
100,0,10,500,1,500,"1","319,7353840000"
100,0,10,500,1,500,"3","331,0944628000"
100,0,10,500,1,500,"5","394,0286140000"
100,0,10,500,1,1000,"0,5","291,4934402000"
100,0,10,500,1,1000,"1","307,9730844000"
100,0,10,500,1,1000,"3","322,1719232000"
100,0,10,500,1,1000,"5","395,3452198000"
100,0,10,100,1,100,"0,5","347,4837628000"
100,0,10,100,1,100,"1","367,2891170000"
100,0,10,100,1,100,"3","424,1936310000"
100,0,10,100,1,100,"5","390,9179740000"
100,0,10,100,1,500,"0,5","297,9671182000"
100,0,10,100,1,500,"1","349,9129980000"
100,0,10,100,1,500,"3","383,7600450000"
100,0,10,100,1,500,"5","394,5713902000"
100,0,10,100,1,1000,"0,5","287,3465986000"
100,0,10,100,1,1000,"1","324,3192050000"
100,0,10,100,1,1000,"3","372,9996870000"
100,0,10,100,1,1000,"5","390,5542800000"
100,0,10,1000,501,100,"0,5","424,9355834000"
100,0,10,1000,501,100,"1","435,8685840000"
100,0,10,1000,501,100,"3","441,4637916000"
100,0,10,1000,501,100,"5","430,9405040000"
100,0,10,1000,501,500,"0,5","426,9762612000"
100,0,10,1000,501,500,"1","426,1345596000"
100,0,10,1000,501,500,"3","435,9652114000"
100,0,10,1000,501,500,"5","418,1801486000"
100,0,10,1000,501,1000,"0,5","419,0271538000"
100,0,10,1000,501,1000,"1","422,8928330000"
100,0,10,1000,501,1000,"3","433,8861054000"
100,0,10,1000,501,1000,"5","432,9425654000"
100,0,10,1000,901,100,"0,5","427,7911790000"
100,0,10,1000,901,100,"1","435,3125984000"
100,0,10,1000,901,100,"3","440,3268780000"
100,0,10,1000,901,100,"5","440,3268780000"
100,0,10,1000,901,500,"0,5","428,3012154000"
100,0,10,1000,901,500,"1","437,9261792000"
100,0,10,1000,901,500,"3","442,4476950000"
100,0,10,1000,901,500,"5","451,5972640000"
100,0,10,1000,901,1000,"0,5","426,8953228000"
100,0,10,1000,901,1000,"1","435,0501610000"
100,0,10,1000,901,1000,"3","438,0389510000"
100,0,10,1000,901,1000,"5","433,8308640000"
100,1,1,1000,1,100,"0,30","409,2285320000"
100,1,1,1000,1,100,"0,70","313,6060710000"
100,1,1,1000,1,100,"0,90","254,6635540000"
100,1,1,1000,1,100,"0,99","209,0399410000"
100,1,1,1000,1,500,"0,30","330,5863938000"
100,1,1,1000,1,500,"0,70","262,1886450000"
100,1,1,1000,1,500,"0,90","223,0697720000"
100,1,1,1000,1,500,"0,99","174,1043406000"
100,1,1,1000,1,1000,"0,30","333,0176340000"
100,1,1,1000,1,1000,"0,70","251,6166660000"
100,1,1,1000,1,1000,"0,90","213,8565826000"
100,1,1,1000,1,1000,"0,99","181,3820452000"
100,1,1,500,1,100,"0,30","361,7977770000"
100,1,1,500,1,100,"0,70","290,6949070000"
100,1,1,500,1,100,"0,90","273,9111820000"
100,1,1,500,1,100,"0,99","201,9220620000"
100,1,1,500,1,500,"0,30","277,4649202000"
100,1,1,500,1,500,"0,70","281,0087940000"
100,1,1,500,1,500,"0,90","212,1275040000"
100,1,1,500,1,500,"0,99","177,9801144000"
100,1,1,500,1,1000,"0,30","247,8233790000"
100,1,1,500,1,1000,"0,70","225,5511510000"
100,1,1,500,1,1000,"0,90","206,6889230000"
100,1,1,500,1,1000,"0,99","182,8888630000"
100,1,1,100,1,100,"0,30","417,7027250000"
100,1,1,100,1,100,"0,70","330,7198340000"
100,1,1,100,1,100,"0,90","267,5721730000"
100,1,1,100,1,100,"0,99","204,0249970000"
100,1,1,100,1,500,"0,30","345,6393500000"
100,1,1,100,1,500,"0,70","273,0021020000"
100,1,1,100,1,500,"0,90","214,7947380000"
100,1,1,100,1,500,"0,99","187,9497958000"
100,1,1,100,1,1000,"0,30","310,9181510000"
100,1,1,100,1,1000,"0,70","240,3975010000"
100,1,1,100,1,1000,"0,90","205,4613224000"
100,1,1,100,1,1000,"0,99","180,7767396000"
100,1,1,1000,501,100,"0,30","499,2531470000"
100,1,1,1000,501,100,"0,70","483,3298190000"
100,1,1,1000,501,100,"0,90","478,5597790000"
100,1,1,1000,501,100,"0,99","452,9146450000"
100,1,1,1000,501,500,"0,30","483,3298190000"
100,1,1,1000,501,500,"0,70","468,2274010000"
100,1,1,1000,501,500,"0,90","451,3684310000"
100,1,1,1000,501,500,"0,99","443,8901170000"
100,1,1,1000,501,1000,"0,30","461,3391490000"
100,1,1,1000,501,1000,"0,70","454,2449304000"
100,1,1,1000,501,1000,"0,90","445,8291930000"
100,1,1,1000,501,1000,"0,99","440,7258240000"
100,1,1,1000,901,100,"0,30","514,2770504000"
100,1,1,1000,901,100,"0,70","513,9345840000"
100,1,1,1000,901,100,"0,90","513,9345840000"
100,1,1,1000,901,100,"0,99","474,1306240000"
100,1,1,1000,901,500,"0,30","487,0110370000"
100,1,1,1000,901,500,"0,70","487,0110370000"
100,1,1,1000,901,500,"0,90","479,6967520000"
100,1,1,1000,901,500,"0,99","460,1967810000"
100,1,1,1000,901,1000,"0,30","470,6700040000"
100,1,1,1000,901,1000,"0,70","470,6700040000"
100,1,1,1000,901,1000,"0,90","470,6700040000"
100,1,1,1000,901,1000,"0,99","454,4249514000"
100,1,3,1000,1,100,"0,30","414,8123070000"
100,1,3,1000,1,100,"0,70","336,0608960000"
100,1,3,1000,1,100,"0,90","275,7685590000"
100,1,3,1000,1,100,"0,99","209,0777940000"
100,1,3,1000,1,500,"0,30","361,0286820000"
100,1,3,1000,1,500,"0,70","290,8119440000"
100,1,3,1000,1,500,"0,90","234,9016820000"
100,1,3,1000,1,500,"0,99","194,1218272000"
100,1,3,1000,1,1000,"0,30","305,8081180000"
100,1,3,1000,1,1000,"0,70","244,8415870000"
100,1,3,1000,1,1000,"0,90","220,0817196000"
100,1,3,1000,1,1000,"0,99","189,6481152000"
100,1,3,500,1,100,"0,30","395,1164090000"
100,1,3,500,1,100,"0,70","333,2976696000"
100,1,3,500,1,100,"0,90","280,1027300000"
100,1,3,500,1,100,"0,99","220,4732420000"
100,1,3,500,1,500,"0,30","308,2819120000"
100,1,3,500,1,500,"0,70","284,6411530000"
100,1,3,500,1,500,"0,90","220,2176270000"
100,1,3,500,1,500,"0,99","188,0189320000"
100,1,3,500,1,1000,"0,30","255,9436330000"
100,1,3,500,1,1000,"0,70","249,7090520000"
100,1,3,500,1,1000,"0,90","216,1315790000"
100,1,3,500,1,1000,"0,99","185,2322834000"
100,1,3,100,1,100,"0,30","389,0120590000"
100,1,3,100,1,100,"0,70","323,0777840000"
100,1,3,100,1,100,"0,90","274,7448380000"
100,1,3,100,1,100,"0,99","204,7251200000"
100,1,3,100,1,500,"0,30","327,6758980000"
100,1,3,100,1,500,"0,70","293,7202940000"
100,1,3,100,1,500,"0,90","230,0694760000"
100,1,3,100,1,500,"0,99","187,1519638000"
100,1,3,100,1,1000,"0,30","331,5020320000"
100,1,3,100,1,1000,"0,70","240,4873020000"
100,1,3,100,1,1000,"0,90","210,1471790000"
100,1,3,100,1,1000,"0,99","194,5952870000"
100,1,3,1000,501,100,"0,30","474,3219540000"
100,1,3,1000,501,100,"0,70","444,7630250000"
100,1,3,1000,501,100,"0,90","444,7630250000"
100,1,3,1000,501,100,"0,99","441,9457040000"
100,1,3,1000,501,500,"0,30","444,7630250000"
100,1,3,1000,501,500,"0,70","444,7630250000"
100,1,3,1000,501,500,"0,90","445,9605420000"
100,1,3,1000,501,500,"0,99","433,7394670000"
100,1,3,1000,501,1000,"0,30","459,5454190000"
100,1,3,1000,501,1000,"0,70","459,5454190000"
100,1,3,1000,501,1000,"0,90","433,7394670000"
100,1,3,1000,501,1000,"0,99","435,9555180000"
100,1,3,1000,901,100,"0,30","466,3805000000"
100,1,3,1000,901,100,"0,70","466,3805000000"
100,1,3,1000,901,100,"0,90","505,3043110000"
100,1,3,1000,901,100,"0,99","457,6040760000"
100,1,3,1000,901,500,"0,30","457,6040760000"
100,1,3,1000,901,500,"0,70","457,6040760000"
100,1,3,1000,901,500,"0,90","457,6040760000"
100,1,3,1000,901,500,"0,99","448,9070844000"
100,1,3,1000,901,1000,"0,30","463,0964180000"
100,1,3,1000,901,1000,"0,70","463,0964180000"
100,1,3,1000,901,1000,"0,90","463,0964180000"
100,1,3,1000,901,1000,"0,99","455,6101930000"
100,1,5,1000,1,100,"0,30","419,4027510000"
100,1,5,1000,1,100,"0,70","377,0562780000"
100,1,5,1000,1,100,"0,90","276,4870420000"
100,1,5,1000,1,100,"0,99","216,0777704000"
100,1,5,1000,1,500,"0,30","329,3825010000"
100,1,5,1000,1,500,"0,70","262,5164940000"
100,1,5,1000,1,500,"0,90","234,0365990000"
100,1,5,1000,1,500,"0,99","185,1623468000"
100,1,5,1000,1,1000,"0,30","286,3484330000"
100,1,5,1000,1,1000,"0,70","253,3711520000"
100,1,5,1000,1,1000,"0,90","230,6433356000"
100,1,5,1000,1,1000,"0,99","188,8636494000"
100,1,5,500,1,100,"0,30","380,2920148000"
100,1,5,500,1,100,"0,70","341,7695070000"
100,1,5,500,1,100,"0,90","301,9602750000"
100,1,5,500,1,100,"0,99","210,6687982000"
100,1,5,500,1,500,"0,30","326,8615090000"
100,1,5,500,1,500,"0,70","288,2468840000"
100,1,5,500,1,500,"0,90","244,5841950000"
100,1,5,500,1,500,"0,99","196,7343464000"
100,1,5,500,1,1000,"0,30","276,6332640000"
100,1,5,500,1,1000,"0,70","263,9368450000"
100,1,5,500,1,1000,"0,90","226,4284900000"
100,1,5,500,1,1000,"0,99","189,5190738000"
100,1,5,100,1,100,"0,30","420,0288064000"
100,1,5,100,1,100,"0,70","334,5247520000"
100,1,5,100,1,100,"0,90","319,8108310000"
100,1,5,100,1,100,"0,99","233,5220080000"
100,1,5,100,1,500,"0,30","360,2088730000"
100,1,5,100,1,500,"0,70","264,2109320000"
100,1,5,100,1,500,"0,90","238,2478750000"
100,1,5,100,1,500,"0,99","191,5338476000"
100,1,5,100,1,1000,"0,30","342,4531980000"
100,1,5,100,1,1000,"0,70","263,2078600000"
100,1,5,100,1,1000,"0,90","235,6063430000"
100,1,5,100,1,1000,"0,99","188,4646972000"
100,1,5,1000,501,100,"0,30","470,9941250000"
100,1,5,1000,501,100,"0,70","470,9941250000"
100,1,5,1000,501,100,"0,90","466,4969870000"
100,1,5,1000,501,100,"0,99","443,1775520000"
100,1,5,1000,501,500,"0,30","463,4988950000"
100,1,5,1000,501,500,"0,70","463,4988950000"
100,1,5,1000,501,500,"0,90","447,7862830000"
100,1,5,1000,501,500,"0,99","439,7731382000"
100,1,5,1000,501,1000,"0,30","459,4781660000"
100,1,5,1000,501,1000,"0,70","448,2585280000"
100,1,5,1000,501,1000,"0,90","448,2585280000"
100,1,5,1000,501,1000,"0,99","438,0532476000"
100,1,5,1000,901,100,"0,30","472,1629660000"
100,1,5,1000,901,100,"0,70","472,1629660000"
100,1,5,1000,901,100,"0,90","472,1629660000"
100,1,5,1000,901,100,"0,99","449,6625570000"
100,1,5,1000,901,500,"0,30","466,7314120000"
100,1,5,1000,901,500,"0,70","466,7314120000"
100,1,5,1000,901,500,"0,90","466,7314120000"
100,1,5,1000,901,500,"0,99","457,1026300000"
100,1,5,1000,901,1000,"0,30","463,0561568000"
100,1,5,1000,901,1000,"0,70","462,1373430000"
100,1,5,1000,901,1000,"0,90","462,1373430000"
100,1,5,1000,901,1000,"0,99","428,7939110000"
100,1,10,1000,1,100,"0,30","393,7729210000"
100,1,10,1000,1,100,"0,70","346,5098680000"
100,1,10,1000,1,100,"0,90","314,8575560000"
100,1,10,1000,1,100,"0,99","235,9202780000"
100,1,10,1000,1,500,"0,30","363,2393530000"
100,1,10,1000,1,500,"0,70","311,9463160000"
100,1,10,1000,1,500,"0,90","246,6341610000"
100,1,10,1000,1,500,"0,99","202,9275590000"
100,1,10,1000,1,1000,"0,30","330,1991280000"
100,1,10,1000,1,1000,"0,70","295,7141560000"
100,1,10,1000,1,1000,"0,90","244,1695650000"
100,1,10,1000,1,1000,"0,99","192,2015732000"
100,1,10,500,1,100,"0,30","393,9701870000"
100,1,10,500,1,100,"0,70","364,0422080000"
100,1,10,500,1,100,"0,90","324,6139440000"
100,1,10,500,1,100,"0,99","249,4621324000"
100,1,10,500,1,500,"0,30","327,9423730000"
100,1,10,500,1,500,"0,70","304,9670000000"
100,1,10,500,1,500,"0,90","257,7365098000"
100,1,10,500,1,500,"0,99","210,3515898000"
100,1,10,500,1,1000,"0,30","320,9924060000"
100,1,10,500,1,1000,"0,70","294,9951450000"
100,1,10,500,1,1000,"0,90","253,6422054000"
100,1,10,500,1,1000,"0,99","194,1059452000"
100,1,10,100,1,100,"0,30","409,4420380000"
100,1,10,100,1,100,"0,70","369,6310810000"
100,1,10,100,1,100,"0,90","318,9911420000"
100,1,10,100,1,100,"0,99","241,0719098000"
100,1,10,100,1,500,"0,30","358,8955920000"
100,1,10,100,1,500,"0,70","306,4372150000"
100,1,10,100,1,500,"0,90","267,2048874000"
100,1,10,100,1,500,"0,99","213,6243356000"
100,1,10,100,1,1000,"0,30","342,6279010000"
100,1,10,100,1,1000,"0,70","278,3026660000"
100,1,10,100,1,1000,"0,90","228,5991760000"
100,1,10,100,1,1000,"0,99","204,2087514000"
100,1,10,1000,501,100,"0,30","468,0592760000"
100,1,10,1000,501,100,"0,70","468,0592760000"
100,1,10,1000,501,100,"0,90","466,7894190000"
100,1,10,1000,501,100,"0,99","453,4158440000"
100,1,10,1000,501,500,"0,30","471,0378180000"
100,1,10,1000,501,500,"0,70","463,6411570000"
100,1,10,1000,501,500,"0,90","453,4087050000"
100,1,10,1000,501,500,"0,99","441,8329786000"
100,1,10,1000,501,1000,"0,30","447,1149340000"
100,1,10,1000,501,1000,"0,70","447,1149340000"
100,1,10,1000,501,1000,"0,90","447,1149340000"
100,1,10,1000,501,1000,"0,99","435,7992414000"
100,1,10,1000,901,100,"0,30","438,5552680000"
100,1,10,1000,901,100,"0,70","438,5552680000"
100,1,10,1000,901,100,"0,90","472,9191650000"
100,1,10,1000,901,100,"0,99","453,2452350000"
100,1,10,1000,901,500,"0,30","453,2452350000"
100,1,10,1000,901,500,"0,70","453,2452350000"
100,1,10,1000,901,500,"0,90","453,2452350000"
100,1,10,1000,901,500,"0,99","436,9589254000"
100,1,10,1000,901,1000,"0,30","465,0519000000"
100,1,10,1000,901,1000,"0,70","465,0519000000"
100,1,10,1000,901,1000,"0,90","465,0519000000"
100,1,10,1000,901,1000,"0,99","435,7366000000"
