"nb_villes","meth_decroiss_temp","amplitude","temp_init","temp_finale","nb_rep_max","alpha","resultat"
30,0,3,500,1,1000,"5","102,3382030000"
30,0,3,100,1,100,"0,5","94,8304610000"
30,0,3,100,1,100,"1","104,4913890000"
30,0,3,100,1,100,"3","113,4721030000"
30,0,3,100,1,100,"5","113,0804200000"
30,0,3,100,1,500,"0,5","79,3415910000"
30,0,3,100,1,500,"1","84,6369760000"
30,0,3,100,1,500,"3","102,9397770000"
30,0,3,100,1,500,"5","107,3103080000"
30,0,3,100,1,1000,"0,5","70,2599018000"
30,0,3,100,1,1000,"1","87,4108690000"
30,0,3,100,1,1000,"3","93,5493270000"
30,0,3,100,1,1000,"5","106,3514420000"
30,0,3,1000,501,100,"0,5","103,0302350000"
30,0,3,1000,501,100,"1","103,6647568000"
30,0,3,1000,501,100,"3","115,1008930000"
30,0,3,1000,501,100,"5","113,4071110000"
30,0,3,1000,501,500,"0,5","103,5916170000"
30,0,3,1000,501,500,"1","100,2075376000"
30,0,3,1000,501,500,"3","108,8575170000"
30,0,3,1000,501,500,"5","110,2725810000"
30,0,3,1000,501,1000,"0,5","99,8702512000"
30,0,3,1000,501,1000,"1","101,2036596000"
30,0,3,1000,501,1000,"3","104,5817742000"
30,0,3,1000,501,1000,"5","103,0349360000"
30,0,3,1000,901,100,"0,5","103,0349360000"
30,0,3,1000,901,100,"1","106,5893002000"
30,0,3,1000,901,100,"3","101,6663680000"
30,0,3,1000,901,100,"5","101,6663680000"
30,0,3,1000,901,500,"0,5","101,6663680000"
30,0,3,1000,901,500,"1","105,8747432000"
30,0,3,1000,901,500,"3","112,1251650000"
30,0,3,1000,901,500,"5","113,4289150000"
30,0,3,1000,901,1000,"0,5","105,3389588000"
30,0,3,1000,901,1000,"1","107,5860190000"
30,0,3,1000,901,1000,"3","106,6721520000"
30,0,3,1000,901,1000,"5","110,6574170000"
30,0,5,1000,1,100,"0,5","93,0725056000"
30,0,5,1000,1,100,"1","98,3665464000"
30,0,5,1000,1,100,"3","107,9774890000"
30,0,5,1000,1,100,"5","111,9916210000"
30,0,5,1000,1,500,"0,5","77,2890434000"
30,0,5,1000,1,500,"1","82,7586308000"
30,0,5,1000,1,500,"3","96,7321500000"
30,0,5,1000,1,500,"5","104,6625860000"
30,0,5,1000,1,1000,"0,5","73,7150098000"
30,0,5,1000,1,1000,"1","79,6899158000"
30,0,5,1000,1,1000,"3","95,3483812000"
30,0,5,1000,1,1000,"5","102,1521204000"
30,0,5,500,1,100,"0,5","91,8695410000"
30,0,5,500,1,100,"1","102,2510430000"
30,0,5,500,1,100,"3","103,9229800000"
30,0,5,500,1,100,"5","110,1987590000"
30,0,5,500,1,500,"0,5","84,8099372000"
30,0,5,500,1,500,"1","88,6586392000"
30,0,5,500,1,500,"3","85,4394078000"
30,0,5,500,1,500,"5","107,6531720000"
30,0,5,500,1,1000,"0,5","78,5346880000"
30,0,5,500,1,1000,"1","79,2494574000"
30,0,5,500,1,1000,"3","79,4967648000"
30,0,5,500,1,1000,"5","104,8954500000"
30,0,5,100,1,100,"0,5","90,2909770000"
30,0,5,100,1,100,"1","89,7989990000"
30,0,5,100,1,100,"3","108,6214050000"
30,0,5,100,1,100,"5","112,7626630000"
30,0,5,100,1,500,"0,5","85,7424400000"
30,0,5,100,1,500,"1","84,7452430000"
30,0,5,100,1,500,"3","99,5484910000"
30,0,5,100,1,500,"5","102,1818280000"
30,0,5,100,1,1000,"0,5","76,2973076000"
30,0,5,100,1,1000,"1","80,1616790000"
30,0,5,100,1,1000,"3","93,5329360000"
30,0,5,100,1,1000,"5","100,1479560000"
30,0,5,1000,501,100,"0,5","104,3824434000"
30,0,5,1000,501,100,"1","105,5447480000"
30,0,5,1000,501,100,"3","108,8728250000"
30,0,5,1000,501,100,"5","112,0165770000"
30,0,5,1000,501,500,"0,5","102,3845598000"
30,0,5,1000,501,500,"1","101,6651110000"
30,0,5,1000,501,500,"3","112,7374850000"
30,0,5,1000,501,500,"5","104,5379270000"
30,0,5,1000,501,1000,"0,5","101,3277088000"
30,0,5,1000,501,1000,"1","104,7928904000"
30,0,5,1000,501,1000,"3","103,6023390000"
30,0,5,1000,501,1000,"5","106,7819860000"
30,0,5,1000,901,100,"0,5","109,6212200000"
30,0,5,1000,901,100,"1","109,6212200000"
30,0,5,1000,901,100,"3","111,4778560000"
30,0,5,1000,901,100,"5","111,4778560000"
30,0,5,1000,901,500,"0,5","106,2821736000"
30,0,5,1000,901,500,"1","98,7254810000"
30,0,5,1000,901,500,"3","115,8549430000"
30,0,5,1000,901,500,"5","119,7829430000"
30,0,5,1000,901,1000,"0,5","105,8955538000"
30,0,5,1000,901,1000,"1","107,8800220000"
30,0,5,1000,901,1000,"3","111,0875550000"
30,0,5,1000,901,1000,"5","112,6702250000"
30,0,10,1000,1,100,"0,5","92,9041780000"
30,0,10,1000,1,100,"1","103,9878790000"
30,0,10,1000,1,100,"3","107,0485780000"
30,0,10,1000,1,100,"5","105,8861410000"
30,0,10,1000,1,500,"0,5","83,9857876000"
30,0,10,1000,1,500,"1","91,1591252000"
30,0,10,1000,1,500,"3","103,7034378000"
30,0,10,1000,1,500,"5","102,6655126000"
30,0,10,1000,1,1000,"0,5","80,0770302000"
30,0,10,1000,1,1000,"1","84,1749314000"
30,0,10,1000,1,1000,"3","92,8795456000"
30,0,10,1000,1,1000,"5","102,5007430000"
30,0,10,500,1,100,"0,5","92,4830640000"
30,0,10,500,1,100,"1","99,7671792000"
30,0,10,500,1,100,"3","116,8590180000"
30,0,10,500,1,100,"5","114,9650220000"
30,0,10,500,1,500,"0,5","84,1187902000"
30,0,10,500,1,500,"1","88,8026480000"
30,0,10,500,1,500,"3","86,6553260000"
30,0,10,500,1,500,"5","92,2649940000"
30,0,10,500,1,1000,"0,5","81,7901098000"
30,0,10,500,1,1000,"1","90,0031684000"
30,0,10,500,1,1000,"3","88,8504962000"
30,0,10,500,1,1000,"5","102,4659470000"
30,0,10,100,1,100,"0,5","95,3274100000"
30,0,10,100,1,100,"1","101,6499950000"
30,0,10,100,1,100,"3","110,1060880000"
30,0,10,100,1,100,"5","119,7736370000"
30,0,10,100,1,500,"0,5","85,6461516000"
30,0,10,100,1,500,"1","88,4062440000"
30,0,10,100,1,500,"3","106,8912330000"
30,0,10,100,1,500,"5","100,5001220000"
30,0,10,100,1,1000,"0,5","86,1723000000"
30,0,10,100,1,1000,"1","94,3470530000"
30,0,10,100,1,1000,"3","92,1332180000"
30,0,10,100,1,1000,"5","100,1229480000"
30,0,10,1000,501,100,"0,5","105,4010110000"
30,0,10,1000,501,100,"1","106,8533758000"
30,0,10,1000,501,100,"3","111,9852330000"
30,0,10,1000,501,100,"5","118,1595380000"
30,0,10,1000,501,500,"0,5","98,2582038000"
30,0,10,1000,501,500,"1","102,0627856000"
30,0,10,1000,501,500,"3","108,9551030000"
30,0,10,1000,501,500,"5","106,1756050000"
30,0,10,1000,501,1000,"0,5","100,9854602000"
30,0,10,1000,501,1000,"1","102,1783840000"
30,0,10,1000,501,1000,"3","105,8394410000"
30,0,10,1000,501,1000,"5","102,7597540000"
30,0,10,1000,901,100,"0,5","105,6367080000"
30,0,10,1000,901,100,"1","113,9862820000"
30,0,10,1000,901,100,"3","119,7466740000"
30,0,10,1000,901,100,"5","119,9718130000"
30,0,10,1000,901,500,"0,5","106,7055938000"
30,0,10,1000,901,500,"1","102,3441010000"
30,0,10,1000,901,500,"3","112,1796760000"
30,0,10,1000,901,500,"5","115,1643580000"
30,0,10,1000,901,1000,"0,5","107,6312760000"
30,0,10,1000,901,1000,"1","106,2274706000"
30,0,10,1000,901,1000,"3","106,5181140000"
30,0,10,1000,901,1000,"5","108,4897910000"
30,1,1,1000,1,100,"0,30","99,3490120000"
30,1,1,1000,1,100,"0,70","97,2397280000"
30,1,1,1000,1,100,"0,90","75,7720570000"
30,1,1,1000,1,100,"0,99","58,1011050000"
30,1,1,1000,1,500,"0,30","86,0556910000"
30,1,1,1000,1,500,"0,70","70,0611620000"
30,1,1,1000,1,500,"0,90","61,2765330000"
30,1,1,1000,1,500,"0,99","56,1112006000"
30,1,1,1000,1,1000,"0,30","83,4831010000"
30,1,1,1000,1,1000,"0,70","60,6258270000"
30,1,1,1000,1,1000,"0,90","58,4277260000"
30,1,1,1000,1,1000,"0,99","54,6369696000"
30,1,1,500,1,100,"0,30","98,3259770000"
30,1,1,500,1,100,"0,70","75,2860290000"
30,1,1,500,1,100,"0,90","71,6824770000"
30,1,1,500,1,100,"0,99","62,7778934000"
30,1,1,500,1,500,"0,30","80,8971860000"
30,1,1,500,1,500,"0,70","62,9454460000"
30,1,1,500,1,500,"0,90","67,2591010000"
30,1,1,500,1,500,"0,99","57,0192370000"
30,1,1,500,1,1000,"0,30","68,9299320000"
30,1,1,500,1,1000,"0,70","67,0837350000"
30,1,1,500,1,1000,"0,90","63,5577300000"
30,1,1,500,1,1000,"0,99","52,2281674000"
30,1,1,100,1,100,"0,30","111,9970440000"
30,1,1,100,1,100,"0,70","78,9004600000"
30,1,1,100,1,100,"0,90","65,1786250000"
30,1,1,100,1,100,"0,99","54,7432620000"
30,1,1,100,1,500,"0,30","88,1835170000"
30,1,1,100,1,500,"0,70","66,5313570000"
30,1,1,100,1,500,"0,90","68,1676190000"
30,1,1,100,1,500,"0,99","54,1870730000"
30,1,1,100,1,1000,"0,30","91,7748610000"
30,1,1,100,1,1000,"0,70","68,2360650000"
30,1,1,100,1,1000,"0,90","63,8000130000"
30,1,1,100,1,1000,"0,99","54,8854762000"
30,1,1,1000,501,100,"0,30","145,5939830000"
30,1,1,1000,501,100,"0,70","126,1397090000"
30,1,1,1000,501,100,"0,90","118,3194240000"
30,1,1,1000,501,100,"0,99","117,6377580000"
30,1,1,1000,501,500,"0,30","118,3194240000"
30,1,1,1000,501,500,"0,70","118,3194240000"
30,1,1,1000,501,500,"0,90","118,3194240000"
30,1,1,1000,501,500,"0,99","108,6296070000"
30,1,1,1000,501,1000,"0,30","124,6682470000"
30,1,1,1000,501,1000,"0,70","119,4786050000"
30,1,1,1000,501,1000,"0,90","114,6342510000"
30,1,1,1000,501,1000,"0,99","108,3854630000"
30,1,1,1000,901,100,"0,30","135,8679900000"
30,1,1,1000,901,100,"0,70","135,8679900000"
30,1,1,1000,901,100,"0,90","135,8679900000"
30,1,1,1000,901,100,"0,99","118,8307060000"
30,1,1,1000,901,500,"0,30","121,1868750000"
30,1,1,1000,901,500,"0,70","126,4004570000"
30,1,1,1000,901,500,"0,90","126,4004570000"
30,1,1,1000,901,500,"0,99","123,9184790000"
30,1,1,1000,901,1000,"0,30","126,4004570000"
30,1,1,1000,901,1000,"0,70","126,4004570000"
30,1,1,1000,901,1000,"0,90","126,4004570000"
30,1,1,1000,901,1000,"0,99","112,2900860000"
30,1,3,1000,1,100,"0,30","109,1408320000"
30,1,3,1000,1,100,"0,70","85,7491040000"
30,1,3,1000,1,100,"0,90","75,2469860000"
30,1,3,1000,1,100,"0,99","62,5699808000"
30,1,3,1000,1,500,"0,30","98,5197190000"
30,1,3,1000,1,500,"0,70","68,9072320000"
30,1,3,1000,1,500,"0,90","67,1452260000"
30,1,3,1000,1,500,"0,99","55,6802266000"
30,1,3,1000,1,1000,"0,30","87,4722690000"
30,1,3,1000,1,1000,"0,70","65,8610160000"
30,1,3,1000,1,1000,"0,90","57,8557880000"
30,1,3,1000,1,1000,"0,99","55,6223130000"
30,1,3,500,1,100,"0,30","88,1179452000"
30,1,3,500,1,100,"0,70","79,4408240000"
30,1,3,500,1,100,"0,90","87,3960870000"
30,1,3,500,1,100,"0,99","59,7059990000"
30,1,3,500,1,500,"0,30","73,9072846000"
30,1,3,500,1,500,"0,70","68,6575000000"
30,1,3,500,1,500,"0,90","71,4655530000"
30,1,3,500,1,500,"0,99","57,8480422000"
30,1,3,500,1,1000,"0,30","72,3897280000"
30,1,3,500,1,1000,"0,70","65,0462360000"
30,1,3,500,1,1000,"0,90","60,8679190000"
30,1,3,500,1,1000,"0,99","52,6574806000"
30,1,3,100,1,100,"0,30","106,0221830000"
30,1,3,100,1,100,"0,70","99,7847660000"
30,1,3,100,1,100,"0,90","85,4306100000"
30,1,3,100,1,100,"0,99","58,3625252000"
30,1,3,100,1,500,"0,30","90,9282440000"
30,1,3,100,1,500,"0,70","75,5016560000"
30,1,3,100,1,500,"0,90","66,6947470000"
30,1,3,100,1,500,"0,99","55,1460166000"
30,1,3,100,1,1000,"0,30","98,0048670000"
30,1,3,100,1,1000,"0,70","70,8400910000"
30,1,3,100,1,1000,"0,90","55,6832010000"
30,1,3,100,1,1000,"0,99","55,4837390000"
30,1,3,1000,501,100,"0,30","129,1962510000"
30,1,3,1000,501,100,"0,70","126,0782880000"
30,1,3,1000,501,100,"0,90","126,0782880000"
30,1,3,1000,501,100,"0,99","114,4848310000"
30,1,3,1000,501,500,"0,30","126,0782880000"
30,1,3,1000,501,500,"0,70","125,2474550000"
30,1,3,1000,501,500,"0,90","115,0689920000"
30,1,3,1000,501,500,"0,99","111,6871450000"
30,1,3,1000,501,1000,"0,30","127,4849380000"
30,1,3,1000,501,1000,"0,70","122,6623500000"
30,1,3,1000,501,1000,"0,90","114,6543890000"
30,1,3,1000,501,1000,"0,99","111,3900264000"
30,1,3,1000,901,100,"0,30","123,7531950000"
30,1,3,1000,901,100,"0,70","123,7531950000"
30,1,3,1000,901,100,"0,90","123,7531950000"
30,1,3,1000,901,100,"0,99","123,7531950000"
30,1,3,1000,901,500,"0,30","129,6820490000"
30,1,3,1000,901,500,"0,70","129,6820490000"
30,1,3,1000,901,500,"0,90","129,6820490000"
30,1,3,1000,901,500,"0,99","117,0869660000"
30,1,3,1000,901,1000,"0,30","125,0308190000"
30,1,3,1000,901,1000,"0,70","125,0308190000"
30,1,3,1000,901,1000,"0,90","126,1646860000"
30,1,3,1000,901,1000,"0,99","114,6604060000"
30,1,5,1000,1,100,"0,30","110,3861450000"
30,1,5,1000,1,100,"0,70","88,0555420000"
30,1,5,1000,1,100,"0,90","93,0200920000"
30,1,5,1000,1,100,"0,99","62,5811724000"
30,1,5,1000,1,500,"0,30","83,8645860000"
30,1,5,1000,1,500,"0,70","73,0572940000"
30,1,5,1000,1,500,"0,90","62,4596370000"
30,1,5,1000,1,500,"0,99","56,1881738000"
30,1,5,1000,1,1000,"0,30","89,8297670000"
30,1,5,1000,1,1000,"0,70","72,7229280000"
30,1,5,1000,1,1000,"0,90","64,9514486000"
30,1,5,1000,1,1000,"0,99","56,8333786000"
30,1,5,500,1,100,"0,30","95,3735280000"
30,1,5,500,1,100,"0,70","89,8091890000"
30,1,5,500,1,100,"0,90","73,6382840000"
30,1,5,500,1,100,"0,99","68,8574580000"
30,1,5,500,1,500,"0,30","75,0384180000"
30,1,5,500,1,500,"0,70","82,3109600000"
30,1,5,500,1,500,"0,90","73,5668390000"
30,1,5,500,1,500,"0,99","60,8093200000"
30,1,5,500,1,1000,"0,30","74,3271380000"
30,1,5,500,1,1000,"0,70","68,9334750000"
30,1,5,500,1,1000,"0,90","67,6760480000"
30,1,5,500,1,1000,"0,99","54,7219966000"
30,1,5,100,1,100,"0,30","104,0820600000"
30,1,5,100,1,100,"0,70","94,8265330000"
30,1,5,100,1,100,"0,90","81,5987240000"
30,1,5,100,1,100,"0,99","60,7727340000"
30,1,5,100,1,500,"0,30","98,0416330000"
30,1,5,100,1,500,"0,70","65,8137740000"
30,1,5,100,1,500,"0,90","66,3768780000"
30,1,5,100,1,500,"0,99","57,3381404000"
30,1,5,100,1,1000,"0,30","88,6578340000"
30,1,5,100,1,1000,"0,70","71,5246540000"
30,1,5,100,1,1000,"0,90","64,9189334000"
30,1,5,100,1,1000,"0,99","57,0488124000"
30,1,5,1000,501,100,"0,30","127,6515550000"
30,1,5,1000,501,100,"0,70","125,1874290000"
30,1,5,1000,501,100,"0,90","126,2636400000"
30,1,5,1000,501,100,"0,99","114,3135810000"
30,1,5,1000,501,500,"0,30","126,2636400000"
30,1,5,1000,501,500,"0,70","122,4818860000"
30,1,5,1000,501,500,"0,90","114,3227320000"
30,1,5,1000,501,500,"0,99","101,0162030000"
30,1,5,1000,501,1000,"0,30","118,6024860000"
30,1,5,1000,501,1000,"0,70","101,0162030000"
30,1,5,1000,501,1000,"0,90","101,0162030000"
30,1,5,1000,501,1000,"0,99","103,2365758000"
30,1,5,1000,901,100,"0,30","130,8952640000"
30,1,5,1000,901,100,"0,70","130,8952640000"
30,1,5,1000,901,100,"0,90","130,8952640000"
30,1,5,1000,901,100,"0,99","120,8256190000"
30,1,5,1000,901,500,"0,30","120,8256190000"
30,1,5,1000,901,500,"0,70","104,1354930000"
30,1,5,1000,901,500,"0,90","104,1354930000"
30,1,5,1000,901,500,"0,99","104,1354930000"
30,1,5,1000,901,1000,"0,30","104,1354930000"
30,1,5,1000,901,1000,"0,70","104,1354930000"
30,1,5,1000,901,1000,"0,90","104,1354930000"
30,1,5,1000,901,1000,"0,99","97,6873210000"
30,1,10,1000,1,100,"0,30","109,2103630000"
30,1,10,1000,1,100,"0,70","109,3916060000"
30,1,10,1000,1,100,"0,90","75,3523200000"
30,1,10,1000,1,100,"0,99","67,0481344000"
30,1,10,1000,1,500,"0,30","98,4496590000"
30,1,10,1000,1,500,"0,70","83,3343960000"
30,1,10,1000,1,500,"0,90","66,7456090000"
30,1,10,1000,1,500,"0,99","58,9091874000"
30,1,10,1000,1,1000,"0,30","84,1761470000"
30,1,10,1000,1,1000,"0,70","82,1383600000"
30,1,10,1000,1,1000,"0,90","69,5072728000"
30,1,10,1000,1,1000,"0,99","55,8196952000"
30,1,10,500,1,100,"0,30","99,5511644000"
30,1,10,500,1,100,"0,70","94,0717970000"
30,1,10,500,1,100,"0,90","75,7861200000"
30,1,10,500,1,100,"0,99","61,5825670000"
30,1,10,500,1,500,"0,30","81,7613270000"
30,1,10,500,1,500,"0,70","79,1493850000"
30,1,10,500,1,500,"0,90","75,9698210000"
30,1,10,500,1,500,"0,99","60,9299352000"
30,1,10,500,1,1000,"0,30","79,6544980000"
30,1,10,500,1,1000,"0,70","77,9866290000"
30,1,10,500,1,1000,"0,90","71,9238540000"
30,1,10,500,1,1000,"0,99","54,9642464000"
30,1,10,100,1,100,"0,30","117,3677010000"
30,1,10,100,1,100,"0,70","95,6309100000"
30,1,10,100,1,100,"0,90","76,7836240000"
30,1,10,100,1,100,"0,99","62,5311476000"
30,1,10,100,1,500,"0,30","106,2109790000"
30,1,10,100,1,500,"0,70","76,5168740000"
30,1,10,100,1,500,"0,90","71,5595310000"
30,1,10,100,1,500,"0,99","60,7555828000"
30,1,10,100,1,1000,"0,30","90,5267770000"
30,1,10,100,1,1000,"0,70","81,3635300000"
30,1,10,100,1,1000,"0,90","65,9532560000"
30,1,10,100,1,1000,"0,99","62,5991472000"
30,1,10,1000,501,100,"0,30","128,2806300000"
30,1,10,1000,501,100,"0,70","128,2806300000"
30,1,10,1000,501,100,"0,90","124,1865180000"
30,1,10,1000,501,100,"0,99","113,9880976000"
30,1,10,1000,501,500,"0,30","116,0882380000"
30,1,10,1000,501,500,"0,70","113,9802700000"
30,1,10,1000,501,500,"0,90","113,9802700000"
30,1,10,1000,501,500,"0,99","112,4838530000"
30,1,10,1000,501,1000,"0,30","114,6920294000"
30,1,10,1000,501,1000,"0,70","117,5390670000"
30,1,10,1000,501,1000,"0,90","111,5623590000"
30,1,10,1000,501,1000,"0,99","105,7622180000"
30,1,10,1000,901,100,"0,30","137,8245960000"
30,1,10,1000,901,100,"0,70","127,2250920000"
30,1,10,1000,901,100,"0,90","127,2250920000"
30,1,10,1000,901,100,"0,99","122,4602350000"
30,1,10,1000,901,500,"0,30","122,4602350000"
30,1,10,1000,901,500,"0,70","122,4602350000"
30,1,10,1000,901,500,"0,90","122,4602350000"
30,1,10,1000,901,500,"0,99","120,5896800000"
30,1,10,1000,901,1000,"0,30","121,5918010000"
30,1,10,1000,901,1000,"0,70","121,5918010000"
30,1,10,1000,901,1000,"0,90","121,5918010000"
30,1,10,1000,901,1000,"0,99","116,6071130000"
100,0,1,1000,1,100,"0,5","319,9242118000"
100,0,1,1000,1,100,"1","385,4581258000"
100,0,1,1000,1,100,"3","422,3548180000"
100,0,1,1000,1,100,"5","431,5473400000"
100,0,1,1000,1,500,"0,5","265,2758518000"
100,0,1,1000,1,500,"1","319,4760822000"
100,0,1,1000,1,500,"3","380,5428384000"
100,0,1,1000,1,500,"5","375,7430900000"
100,0,1,1000,1,1000,"0,5","260,6318022000"
100,0,1,1000,1,1000,"1","294,4196530000"
100,0,1,1000,1,1000,"3","378,8825822000"
100,0,1,1000,1,1000,"5","387,9561136000"
100,0,1,500,1,100,"0,5","308,3539714000"
100,0,1,500,1,100,"1","339,7224650000"
100,0,1,500,1,100,"3","423,0645970000"
100,0,1,500,1,100,"5","442,3516446000"
100,0,1,500,1,500,"0,5","271,1833138000"
100,0,1,500,1,500,"1","303,2190552000"
100,0,1,500,1,500,"3","310,9604570000"
100,0,1,500,1,500,"5","386,3479324000"
100,0,1,500,1,1000,"0,5","259,7135612000"
100,0,1,500,1,1000,"1","283,2428690000"
100,0,1,500,1,1000,"3","303,9868032000"
100,0,1,500,1,1000,"5","371,1336604000"
100,0,1,100,1,100,"0,5","323,9222260000"
100,0,1,100,1,100,"1","362,7238904000"
100,0,1,100,1,100,"3","409,0378180000"
100,0,1,100,1,100,"5","403,1719200000"
100,0,1,100,1,500,"0,5","272,9941652000"
100,0,1,100,1,500,"1","315,1590500000"
100,0,1,100,1,500,"3","358,5251690000"
100,0,1,100,1,500,"5","423,0109410000"
100,0,1,100,1,1000,"0,5","252,1510286000"
100,0,1,100,1,1000,"1","269,2488520000"
100,0,1,100,1,1000,"3","374,0304270000"
100,0,1,100,1,1000,"5","373,3731610000"
100,0,1,1000,501,100,"0,5","428,9600362000"
100,0,1,1000,501,100,"1","445,1113610000"
100,0,1,1000,501,100,"3","441,7032150000"
100,0,1,1000,501,100,"5","441,7032150000"
100,0,1,1000,501,500,"0,5","422,9631122000"
100,0,1,1000,501,500,"1","427,0738552000"
100,0,1,1000,501,500,"3","435,3792504000"
100,0,1,1000,501,500,"5","444,1108240000"
100,0,1,1000,501,1000,"0,5","421,3242766000"
100,0,1,1000,501,1000,"1","430,8155168000"
100,0,1,1000,501,1000,"3","433,9032522000"
100,0,1,1000,501,1000,"5","432,5923110000"
100,0,1,1000,901,100,"0,5","450,6324020000"
100,0,1,1000,901,100,"1","450,6324020000"
100,0,1,1000,901,100,"3","458,8528040000"
100,0,1,1000,901,100,"5","445,5304840000"
100,0,1,1000,901,500,"0,5","435,6036430000"
100,0,1,1000,901,500,"1","453,6107060000"
100,0,1,1000,901,500,"3","457,3637130000"
100,0,1,1000,901,500,"5","457,3637130000"
100,0,1,1000,901,1000,"0,5","426,6376402000"
100,0,1,1000,901,1000,"1","438,8589424000"
100,0,1,1000,901,1000,"3","438,6297720000"
100,0,1,1000,901,1000,"5","438,6297720000"
100,0,3,1000,1,100,"0,5","320,9173210000"
100,0,3,1000,1,100,"1","352,7375882000"
100,0,3,1000,1,100,"3","437,2189500000"
100,0,3,1000,1,100,"5","422,6229430000"
100,0,3,1000,1,500,"0,5","282,3176666000"
100,0,3,1000,1,500,"1","314,8945392000"
100,0,3,1000,1,500,"3","379,2301256000"
100,0,3,1000,1,500,"5","401,7084740000"
100,0,3,1000,1,1000,"0,5","263,8372724000"
100,0,3,1000,1,1000,"1","299,6497704000"
100,0,3,1000,1,1000,"3","366,4472570000"
100,0,3,1000,1,1000,"5","388,0940154000"
100,0,3,500,1,100,"0,5","332,2437358000"
